week,new_cases,total_cases,population,incidence_weekly,incidence_total,week_str,weekly_vaccinations,weekly_deaths,date,weekly_cases_per_100k,weekly_deaths_per_100k,weekly_vacc_per_100k,death_rate,cases_smooth,vacc_smooth,deaths_smooth
202122,228,28725,420326,54.24,6833.98,202122,1245690,24,2021-05-31,54.243610911530574,5.7098537801611124,296362.8231420374,0.10526315789473684,127.0,1245690.0,24.0
202122,81,17588,176166,45.98,9983.77,202122,1245690,24,2021-05-31,45.97936037600899,13.623514185484144,707111.4744048227,0.2962962962962963,129.66666666666666,1245690.0,24.0
202122,26,2675,43894,59.23,6094.23,202122,1245690,24,2021-05-31,59.233608238027976,54.67717683510275,2837950.517154964,0.9230769230769231,111.66666666666667,1245690.0,24.0
202122,49,2421,38435,127.49,6298.95,202122,1245690,24,2021-05-31,127.48796669702094,62.44308572915312,3241030.310914531,0.4897959183673469,52.0,1245690.0,24.0
202122,403,42450,519245,77.61,8175.33,202122,1245690,24,2021-05-31,77.61268765226434,4.622095542566611,239904.09151749176,0.05955334987593052,159.33333333333334,1245690.0,24.0
202122,38,4849,83995,45.24,5772.96,202122,1245690,24,2021-05-31,45.24078814215132,28.573129352937677,1483052.5626525388,0.631578947368421,163.33333333333334,1245690.0,24.0
202122,64,17889,280245,22.84,6383.34,202122,1245690,24,2021-05-31,22.837160341843745,8.563935128191403,444500.34790986456,0.375,168.33333333333334,1245690.0,24.0
202122,134,12123,163689,81.86,7406.12,202122,1245690,24,2021-05-31,81.8625564332362,14.661950405952753,761010.2083829702,0.1791044776119403,78.66666666666667,1245690.0,24.0
202122,93,18316,285964,32.52,6405.0,202122,1245690,24,2021-05-31,32.5215761424515,8.392664810955225,435610.7761816172,0.25806451612903225,97.0,1245690.0,24.0
202122,75,33029,352181,21.3,9378.42,202122,1245690,24,2021-05-31,21.295867749821824,6.814677679942984,353707.32663034066,0.32,100.66666666666667,1245690.0,24.0
202122,9,3225,37047,24.29,8705.16,202122,1245690,24,2021-05-31,24.293465057899425,64.78257348773181,3362458.4986638594,2.6666666666666665,59.0,1245690.0,24.0
202122,371,84952,822968,45.08,10322.64,202122,1245690,24,2021-05-31,45.08073217913697,2.916273779782446,151365.54519738312,0.0646900269541779,151.66666666666666,1245690.0,24.0
202122,143,37966,353209,40.49,10748.88,202122,1245690,24,2021-05-31,40.48594458238607,6.794843845994864,352677.87627155596,0.16783216783216784,174.33333333333334,1245690.0,24.0
202122,36,8338,129787,27.74,6424.37,202122,1245690,24,2021-05-31,27.737754936935133,18.49183662462342,959795.6652052979,0.6666666666666666,183.33333333333334,1245690.0,24.0
202122,471,112905,1564662,30.1,7215.94,202122,1245690,24,2021-05-31,30.102347983142685,1.5338776042365698,79613.99970089387,0.050955414012738856,216.66666666666666,1245690.0,24.0
202123,138,47540,703086,19.63,6761.62,202123,1226437,16,2021-06-07,19.62775535283024,2.2756817800382882,174436.27095405114,0.11594202898550725,215.0,1239272.3333333333,21.333333333333332
202123,22,1233,16360,134.47,7536.67,202123,1226437,16,2021-06-07,134.47432762836186,97.79951100244497,7496558.679706601,0.7272727272727273,210.33333333333334,1232854.6666666667,18.666666666666668
202123,14,3889,55585,25.19,6996.49,202123,1226437,16,2021-06-07,25.18665107493029,28.784744085634614,2206417.198884591,1.1428571428571428,58.0,1226437.0,16.0
202123,224,65495,1047473,21.38,6252.67,202123,1226437,16,2021-06-07,21.384799417264215,1.5274856726617299,117085.30912013962,0.07142857142857142,86.66666666666667,1226437.0,16.0
202123,43,18174,292817,14.68,6206.61,202123,1226437,16,2021-06-07,14.684939740520528,5.464163624379732,418840.77768708783,0.37209302325581395,93.66666666666667,1226437.0,16.0
202123,39,13452,196036,19.89,6862.0,202123,1226437,16,2021-06-07,19.894305127629618,8.161766206207023,625618.2537901201,0.41025641025641024,102.0,1226437.0,16.0
202123,5,3120,39055,12.8,7988.73,202123,1226437,16,2021-06-07,12.802458071949815,40.967865830239404,3140281.6540775825,3.2,29.0,1226437.0,16.0
202123,138,32484,329809,41.84,9849.34,202123,1226437,16,2021-06-07,41.842399691942916,4.851292717906424,371862.8054419376,0.11594202898550725,60.666666666666664,1226437.0,16.0
202123,155,63075,509448,30.43,12381.05,202123,1226437,16,2021-06-07,30.425087545735774,3.1406541982694995,240738.40706019066,0.1032258064516129,99.33333333333333,1226437.0,16.0
202123,13,2793,41190,31.56,6780.77,202123,1226437,16,2021-06-07,31.561058509346932,38.844379703811605,2977511.5319252247,1.2307692307692308,102.0,1226437.0,16.0
202123,59,13529,201376,29.3,6718.28,202123,1226437,16,2021-06-07,29.298426823454633,7.945336087716511,609028.3847131734,0.2711864406779661,75.66666666666667,1226437.0,16.0
202123,46,7322,73798,62.33,9921.68,202123,1226437,16,2021-06-07,62.332312528794816,21.680804357841676,1661883.790888642,0.34782608695652173,39.333333333333336,1226437.0,16.0
202123,125,28850,420326,29.74,6863.72,202123,1226437,16,2021-06-07,29.738821771672463,3.8065691867740754,291782.3308574773,0.128,76.66666666666667,1226437.0,16.0
202123,39,17627,176166,22.14,10005.9,202123,1226437,16,2021-06-07,22.138210551411735,9.082342790322764,696182.5777959425,0.41025641025641024,70.0,1226437.0,16.0
202123,19,2694,43894,43.29,6137.51,202123,1226437,16,2021-06-07,43.286098327789674,36.45145122340183,2794088.030254705,0.8421052631578947,61.0,1226437.0,16.0
202123,34,2455,38435,88.46,6387.41,202123,1226437,16,2021-06-07,88.46103811630024,41.62872381943541,3190937.947183557,0.47058823529411764,30.666666666666668,1226437.0,16.0
202123,195,42645,519245,37.55,8212.89,202123,1226437,16,2021-06-07,37.55452628335372,3.0813970283777405,236196.20795578195,0.08205128205128205,82.66666666666667,1226437.0,16.0
202123,28,4877,83995,33.34,5806.3,202123,1226437,16,2021-06-07,33.335317578427286,19.048752901958448,1460130.960176201,0.5714285714285714,85.66666666666667,1226437.0,16.0
202123,39,17928,280245,13.92,6397.26,202123,1226437,16,2021-06-07,13.91639458331103,5.709290085460936,437630.28778390336,0.41025641025641024,87.33333333333333,1226437.0,16.0
202123,114,12237,163689,69.64,7475.76,202123,1226437,16,2021-06-07,69.64426442827558,9.7746336039685,749248.2695843948,0.14035087719298245,60.333333333333336,1226437.0,16.0
202123,71,18387,285964,24.83,6429.83,202123,1226437,16,2021-06-07,24.828300065742543,5.59510987397015,428878.1105313956,0.22535211267605634,74.66666666666667,1226437.0,16.0
202123,41,33070,352181,11.64,9390.06,202123,1226437,16,2021-06-07,11.641741036569265,4.543118453295323,348240.5354065097,0.3902439024390244,75.33333333333333,1226437.0,16.0
202123,10,3235,37047,26.99,8732.15,202123,1226437,16,2021-06-07,26.992738953221583,43.18838232515453,3310489.3783572214,1.6,40.666666666666664,1226437.0,16.0
202123,219,85171,822968,26.61,10349.25,202123,1226437,16,2021-06-07,26.61099824051482,1.944182519854964,149026.08606896014,0.0730593607305936,90.0,1226437.0,16.0
202123,79,38045,353209,22.37,10771.24,202123,1226437,16,2021-06-07,22.366360993066426,4.52989589732991,347226.99591460015,0.20253164556962025,102.66666666666667,1226437.0,16.0
202123,34,8372,129787,26.2,6450.57,202123,1226437,16,2021-06-07,26.196768551549848,12.327891083082282,944961.3597663864,0.47058823529411764,110.66666666666667,1226437.0,16.0
202123,375,113280,1564662,23.97,7239.9,202123,1226437,16,2021-06-07,23.966837566196407,1.0225850694910465,78383.51030446192,0.042666666666666665,162.66666666666666,1226437.0,16.0
202124,70,47610,703086,9.96,6771.58,202124,1257891,12,2021-06-14,9.956107787667511,1.7067613350287163,178909.97687338392,0.17142857142857143,159.66666666666666,1236921.6666666667,14.666666666666666
202124,10,1243,16360,61.12,7597.8,202124,1257891,12,2021-06-14,61.12469437652812,73.34963325183375,7688820.293398533,1.2,151.66666666666666,1247406.3333333333,13.333333333333334
202124,12,3901,55585,21.59,7018.08,202124,1257891,12,2021-06-14,21.58855806422596,21.58855806422596,2263004.407663938,1.0,30.666666666666668,1257891.0,12.0
202124,86,65581,1047473,8.21,6260.88,202124,1257891,12,2021-06-14,8.210235490556796,1.1456142544962973,120088.15501688348,0.13953488372093023,36.0,1257891.0,12.0
202124,30,18204,292817,10.25,6216.85,202124,1257891,12,2021-06-14,10.245306795711997,4.0981227182848,429582.6403521653,0.4,42.666666666666664,1257891.0,12.0
202124,25,13477,196036,12.75,6874.76,202124,1257891,12,2021-06-14,12.752759697198472,6.121324654655267,641663.2659307474,0.48,47.0,1257891.0,12.0
202124,3,3123,39055,7.68,7996.42,202124,1257891,12,2021-06-14,7.681474843169888,30.725899372679553,3220819.357316605,4.0,19.333333333333332,1257891.0,12.0
202124,57,32541,329809,17.28,9866.62,202124,1257891,12,2021-06-14,17.282730307541637,3.6384695384298187,381399.8405137519,0.21052631578947367,28.333333333333332,1257891.0,12.0
202124,95,63170,509448,18.65,12399.7,202124,1257891,12,2021-06-14,18.647634302225153,2.355490648702125,246912.54063221367,0.12631578947368421,51.666666666666664,1257891.0,12.0
202124,10,2803,41190,24.28,6805.05,202124,1257891,12,2021-06-14,24.277737314882252,29.1332847778587,3053874.726875455,1.2,54.0,1257891.0,12.0
202124,62,13591,201376,30.79,6749.07,202124,1257891,12,2021-06-14,30.788177339901477,5.959002065787383,624647.9222946131,0.1935483870967742,55.666666666666664,1257891.0,12.0
202124,11,7333,73798,14.91,9936.58,202124,1257891,12,2021-06-14,14.905552996016151,16.260603268381256,1704505.542155614,1.0909090909090908,27.666666666666668,1257891.0,12.0
202124,38,28888,420326,9.04,6872.76,202124,1257891,12,2021-06-14,9.04060181858843,2.8549268900805562,299265.57005752675,0.3157894736842105,37.0,1257891.0,12.0
202124,17,17644,176166,9.65,10015.55,202124,1257891,12,2021-06-14,9.649989214717936,6.811757092742072,714037.3284288683,0.7058823529411765,22.0,1257891.0,12.0
202124,9,2703,43894,20.5,6158.02,202124,1257891,12,2021-06-14,20.50394131316353,27.338588417551374,2865747.0269285096,1.3333333333333333,21.333333333333332,1257891.0,12.0
202124,9,2464,38435,23.42,6410.82,202124,1257891,12,2021-06-14,23.41615714843242,31.22154286457656,3272774.814622089,1.3333333333333333,11.666666666666666,1257891.0,12.0
202124,115,42760,519245,22.15,8235.03,202124,1257891,12,2021-06-14,22.147541141465013,2.3110477712833055,242253.84933894404,0.10434782608695652,44.333333333333336,1257891.0,12.0
202124,17,4894,83995,20.24,5826.54,202124,1257891,12,2021-06-14,20.239299958330854,14.286564676468839,1497578.4272873385,0.7058823529411765,47.0,1257891.0,12.0
202124,47,17975,280245,16.77,6414.03,202124,1257891,12,2021-06-14,16.7710396260415,4.281967564095702,448854.03843065887,0.2553191489361702,59.666666666666664,1257891.0,12.0
202124,77,12314,163689,47.04,7522.8,202124,1257891,12,2021-06-14,47.04042421909841,7.330975202976377,768463.9774205964,0.15584415584415584,47.0,1257891.0,12.0
202124,40,18427,285964,13.99,6443.82,202124,1257891,12,2021-06-14,13.987774684925375,4.196332405477612,439877.3971548866,0.3,54.666666666666664,1257891.0,12.0
202124,48,33118,352181,13.63,9403.69,202124,1257891,12,2021-06-14,13.629355359885968,3.407338839971492,357171.73839588166,0.25,55.0,1257891.0,12.0
202124,2,3237,37047,5.4,8737.55,202124,1257891,12,2021-06-14,5.398547790644316,32.391286743865905,3395392.3394606854,6.0,30.0,1257891.0,12.0
202124,100,85271,822968,12.15,10361.4,202124,1257891,12,2021-06-14,12.151140749093525,1.458136889891223,152848.10588018002,0.12,50.0,1257891.0,12.0
202124,45,38090,353209,12.74,10783.98,202124,1257891,12,2021-06-14,12.74033221124037,3.397421922997432,356132.2050117636,0.26666666666666666,49.0,1257891.0,12.0
202124,17,8389,129787,13.1,6463.67,202124,1257891,12,2021-06-14,13.098384275774924,9.24591831231171,969196.4526493407,0.7058823529411765,54.0,1257891.0,12.0
202124,189,113469,1564662,12.08,7251.98,202124,1257891,12,2021-06-14,12.079286133362988,0.7669388021182849,80393.78472794764,0.06349206349206349,83.66666666666667,1257891.0,12.0
202125,48,47658,703086,6.83,6778.4,202125,1231095,7,2021-06-21,6.827045340114865,0.9956107787667512,175098.7788122648,0.14583333333333334,84.66666666666667,1248959.0,10.333333333333334
202125,1,1244,16360,6.11,7603.91,202125,1231095,7,2021-06-21,6.112469437652811,42.78728606356968,7525030.562347189,7.0,79.33333333333333,1240027.0,8.666666666666666
202125,5,3906,55585,9.0,7027.08,202125,1231095,7,2021-06-21,8.995232526760818,12.593325537465144,2214797.157506522,1.4,18.0,1231095.0,7.0
202125,70,65651,1047473,6.68,6267.56,202125,1231095,7,2021-06-21,6.6827498178950675,0.6682749817895067,117529.99838659326,0.1,25.333333333333332,1231095.0,7.0
202125,18,18222,292817,6.15,6223.0,202125,1231095,7,2021-06-21,6.147184077427199,2.390571585666133,420431.5323222354,0.3888888888888889,31.0,1231095.0,7.0
202125,16,13493,196036,8.16,6882.92,202125,1231095,7,2021-06-21,8.161766206207023,3.5707727152155724,627994.3479769023,0.4375,34.666666666666664,1231095.0,7.0
202125,6,3129,39055,15.36,8011.78,202125,1231095,7,2021-06-21,15.362949686339777,17.92344130072974,3152208.424017411,1.1666666666666667,13.333333333333334,1231095.0,7.0
202125,26,32567,329809,7.88,9874.5,202125,1231095,7,2021-06-21,7.8833506665979405,2.122440564084061,373275.13803443813,0.2692307692307692,16.0,1231095.0,7.0
202125,52,63222,509448,10.21,12409.9,202125,1231095,7,2021-06-21,10.207126144375874,1.3740362117429061,241652.73001366184,0.1346153846153846,28.0,1231095.0,7.0
202125,3,2806,41190,7.28,6812.33,202125,1231095,7,2021-06-21,7.283321194464675,16.994416120417576,2988820.101966497,2.3333333333333335,27.0,1231095.0,7.0
202125,22,13613,201376,10.92,6759.99,202125,1231095,7,2021-06-21,10.924837120610201,3.4760845383759733,611341.4706817098,0.3181818181818182,25.666666666666668,1231095.0,7.0
202125,8,7341,73798,10.84,9947.42,202125,1231095,7,2021-06-21,10.840402178920838,9.485351906555733,1668195.6150573185,0.875,11.0,1231095.0,7.0
202125,34,28922,420326,8.09,6880.85,202125,1231095,7,2021-06-21,8.08895952189491,1.665374019213658,292890.5183119769,0.20588235294117646,21.333333333333332,1231095.0,7.0
202125,15,17659,176166,8.51,10024.07,202125,1231095,7,2021-06-21,8.514696365927591,3.973524970766209,698826.6748407752,0.4666666666666667,19.0,1231095.0,7.0
202125,3,2706,43894,6.83,6164.85,202125,1231095,7,2021-06-21,6.834647104387844,15.947509910238303,2804699.9589921176,2.3333333333333335,17.333333333333332,1231095.0,7.0
202125,5,2469,38435,13.01,6423.83,202125,1231095,7,2021-06-21,13.008976193573565,18.212566671002993,3203057.10940549,1.4,7.666666666666667,1231095.0,7.0
202125,47,42807,519245,9.05,8244.09,202125,1231095,7,2021-06-21,9.051603770859613,1.3481111999152617,237093.27966566844,0.14893617021276595,18.333333333333332,1231095.0,7.0
202125,14,4908,83995,16.67,5843.2,202125,1231095,7,2021-06-21,16.667658789213643,8.333829394606822,1465676.5283647836,0.5,22.0,1231095.0,7.0
202125,28,18003,280245,9.99,6424.02,202125,1231095,7,2021-06-21,9.991257649556637,2.4978144123891592,439292.40486003313,0.25,29.666666666666668,1231095.0,7.0
202125,43,12357,163689,26.27,7549.07,202125,1231095,7,2021-06-21,26.26932781066535,4.27640220173622,752093.9097923501,0.16279069767441862,28.333333333333332,1231095.0,7.0
202125,31,18458,285964,10.84,6454.66,202125,1231095,7,2021-06-21,10.840525380817166,2.4478605698619407,430506.98689345515,0.22580645161290322,34.0,1231095.0,7.0
202125,22,33140,352181,6.25,9409.93,202125,1231095,7,2021-06-21,6.246787873281069,1.9876143233167036,349563.1507662253,0.3181818181818182,32.0,1231095.0,7.0
202125,3,3240,37047,8.1,8745.65,202125,1231095,7,2021-06-21,8.097821685966476,18.89491726725511,3323062.596161633,2.3333333333333335,18.666666666666668,1231095.0,7.0
202125,60,85331,822968,7.29,10368.69,202125,1231095,7,2021-06-21,7.290684449456115,0.8505798524365467,149592.08620505294,0.11666666666666667,28.333333333333332,1231095.0,7.0
202125,42,38132,353209,11.89,10795.87,202125,1231095,7,2021-06-21,11.890976730491014,1.9818294550818354,348545.7618577103,0.16666666666666666,35.0,1231095.0,7.0
202125,17,8406,129787,13.1,6476.77,202125,1231095,7,2021-06-21,13.098384275774924,5.393452348848498,948550.3170579488,0.4117647058823529,39.666666666666664,1231095.0,7.0
202125,111,113580,1564662,7.09,7259.08,202125,1231095,7,2021-06-21,7.094183919594136,0.44738096790233295,78681.2103828175,0.06306306306306306,56.666666666666664,1231095.0,7.0
202126,65,47723,703086,9.24,6787.65,202126,1334370,3,2021-06-28,9.244957231405547,0.4266903337571791,189787.59355185568,0.046153846153846156,64.33333333333333,1265520.0,5.666666666666667
202126,0,1244,16360,0.0,7603.91,202126,1334370,3,2021-06-28,0.0,18.337408312958438,8156295.843520782,inf,58.666666666666664,1299945.0,4.333333333333333
202126,5,3911,55585,9.0,7036.07,202126,1334370,3,2021-06-28,8.995232526760818,5.39713951605649,2400593.6853467664,0.6,23.333333333333332,1334370.0,3.0
202126,66,65717,1047473,6.3,6273.86,202126,1334370,3,2021-06-28,6.300878399729635,0.2864035636240743,127389.44106435201,0.045454545454545456,23.666666666666668,1334370.0,3.0
202126,25,18247,292817,8.54,6231.54,202126,1334370,3,2021-06-28,8.537755663093332,1.0245306795712,455701.00096647395,0.12,32.0,1334370.0,3.0
202126,25,13518,196036,12.75,6895.67,202126,1334370,3,2021-06-28,12.752759697198472,1.5303311636638168,680675.9982860291,0.12,38.666666666666664,1334370.0,3.0
202126,11,3140,39055,28.17,8039.94,202126,1334370,3,2021-06-28,28.165407758289593,7.681474843169888,3416643.1954935347,0.2727272727272727,20.333333333333332,1334370.0,3.0
202126,17,32584,329809,5.15,9879.66,202126,1334370,3,2021-06-28,5.154498512775576,0.9096173846074547,404588.71649954974,0.17647058823529413,17.666666666666668,1334370.0,3.0
202126,95,63317,509448,18.65,12428.55,202126,1334370,3,2021-06-28,18.647634302225153,0.5888726621755312,261924.67140905448,0.031578947368421054,41.0,1334370.0,3.0
202126,8,2814,41190,19.42,6831.76,202126,1334370,3,2021-06-28,19.422189851905802,7.283321194464675,3239548.4340859433,0.375,40.0,1334370.0,3.0
202126,34,13647,201376,16.88,6776.88,202126,1334370,3,2021-06-28,16.883839186397584,1.4897505164468456,662626.1322103925,0.08823529411764706,45.666666666666664,1334370.0,3.0
202126,10,7351,73798,13.55,9960.97,202126,1334370,3,2021-06-28,13.550502723651048,4.065150817095314,1808138.4319358247,0.3,17.333333333333332,1334370.0,3.0
202126,57,28979,420326,13.56,6894.41,202126,1334370,3,2021-06-28,13.560902727882644,0.7137317225201391,317460.73285973264,0.05263157894736842,33.666666666666664,1334370.0,3.0
202126,24,17683,176166,13.62,10037.69,202126,1334370,3,2021-06-28,13.623514185484144,1.702939273185518,757450.3593201867,0.125,30.333333333333332,1334370.0,3.0
202126,1,2707,43894,2.28,6167.13,202126,1334370,3,2021-06-28,2.2782157014626145,6.834647104387844,3039982.685560669,3.0,27.333333333333332,1334370.0,3.0
202126,4,2473,38435,10.41,6434.24,202126,1334370,3,2021-06-28,10.407180954858852,7.80538571614414,3471757.5126837515,0.75,9.666666666666666,1334370.0,3.0
202126,65,42872,519245,12.52,8256.6,202126,1334370,3,2021-06-28,12.518175427784573,0.5777619428208264,256982.73454727535,0.046153846153846156,23.333333333333332,1334370.0,3.0
202126,14,4922,83995,16.67,5859.87,202126,1334370,3,2021-06-28,16.667658789213643,3.5716411691172096,1588630.2756116437,0.21428571428571427,27.666666666666668,1334370.0,3.0
202126,23,18026,280245,8.21,6432.23,202126,1334370,3,2021-06-28,8.207104497850095,1.0704918910239254,476144.0882085318,0.13043478260869565,34.0,1334370.0,3.0
202126,33,12390,163689,20.16,7569.23,202126,1334370,3,2021-06-28,20.160181808185033,1.8327438007440942,815186.1151329655,0.09090909090909091,23.333333333333332,1334370.0,3.0
202126,27,18485,285964,9.44,6464.1,202126,1334370,3,2021-06-28,9.44174791232463,1.049083101369403,466621.6726580968,0.1111111111111111,27.666666666666668,1334370.0,3.0
202126,50,33190,352181,14.2,9424.13,202126,1334370,3,2021-06-28,14.197245166547884,0.851834709992873,378887.56065773,0.06,36.666666666666664,1334370.0,3.0
202126,0,3240,37047,0.0,8745.65,202126,1334370,3,2021-06-28,0.0,8.097821685966476,3601830.1077010287,inf,25.666666666666668,1334370.0,3.0
202126,110,85441,822968,13.37,10382.06,202126,1334370,3,2021-06-28,13.366254824002878,0.36453422247280576,162141.17681367928,0.02727272727272727,53.333333333333336,1334370.0,3.0
202126,47,38179,353209,13.31,10809.18,202126,1334370,3,2021-06-28,13.30656919840661,0.849355480749358,377784.82428250695,0.06382978723404255,52.333333333333336,1334370.0,3.0
202126,44,8450,129787,33.9,6510.67,202126,1334370,3,2021-06-28,33.90170047847627,2.3114795780779276,1028123.0015332815,0.06818181818181818,67.0,1334370.0,3.0
202126,177,113757,1564662,11.31,7270.39,202126,1334370,3,2021-06-28,11.312347331244704,0.19173470052957123,85281.67744854798,0.01694915254237288,89.33333333333333,1334370.0,3.0
202127,123,47846,703086,17.49,6805.14,202127,1339905,3,2021-07-05,17.494303684044343,0.4266903337571791,190574.8372176377,0.024390243902439025,114.66666666666667,1336215.0,3.0
202127,0,1244,16360,0.0,7603.91,202127,1339905,3,2021-07-05,0.0,18.337408312958438,8190128.361858191,inf,100.0,1338060.0,3.0
202127,6,3917,55585,10.79,7046.87,202127,1339905,3,2021-07-05,10.79427903211298,5.39713951605649,2410551.4077538904,0.5,43.0,1339905.0,3.0
202127,140,65857,1047473,13.37,6287.23,202127,1339905,3,2021-07-05,13.365499635790135,0.2864035636240743,127917.85563923843,0.02142857142857143,48.666666666666664,1339905.0,3.0
202127,61,18308,292817,20.83,6252.37,202127,1339905,3,2021-07-05,20.83212381794773,1.0245306795712,457591.2600702828,0.04918032786885246,69.0,1339905.0,3.0
202127,45,13563,196036,22.95,6918.63,202127,1339905,3,2021-07-05,22.954967454957252,1.5303311636638168,683499.4592829888,0.06666666666666667,82.0,1339905.0,3.0
202127,13,3153,39055,33.29,8073.23,202127,1339905,3,2021-07-05,33.28639098706952,7.681474843169888,3430815.5165791833,0.23076923076923078,39.666666666666664,1339905.0,3.0
202127,36,32620,329809,10.92,9890.57,202127,1339905,3,2021-07-05,10.915408615289456,0.9096173846074547,406266.96057415043,0.08333333333333333,31.333333333333332,1339905.0,3.0
202127,183,63500,509448,35.92,12464.47,202127,1339905,3,2021-07-05,35.9212323927074,0.5888726621755312,263011.1414707684,0.01639344262295082,77.33333333333333,1339905.0,3.0
202127,15,2829,41190,36.42,6868.17,202127,1339905,3,2021-07-05,36.41660597232338,7.283321194464675,3252986.161689731,0.2,78.0,1339905.0,3.0
202127,63,13710,201376,31.28,6808.16,202127,1339905,3,2021-07-05,31.28476084538376,1.4897505164468456,665374.7219132369,0.047619047619047616,87.0,1339905.0,3.0
202127,17,7368,73798,23.04,9984.01,202127,1339905,3,2021-07-05,23.03585463020678,4.065150817095314,1815638.6351933654,0.17647058823529413,31.666666666666668,1339905.0,3.0
202127,100,29079,420326,23.79,6918.2,202127,1339905,3,2021-07-05,23.79105741733797,0.7137317225201391,318777.56788778235,0.03,60.0,1339905.0,3.0
202127,17,17700,176166,9.65,10047.34,202127,1339905,3,2021-07-05,9.649989214717936,1.702939273185518,760592.2822792139,0.17647058823529413,44.666666666666664,1339905.0,3.0
202127,9,2716,43894,20.5,6187.63,202127,1339905,3,2021-07-05,20.50394131316353,6.834647104387844,3052592.6094682645,0.3333333333333333,42.0,1339905.0,3.0
202127,8,2481,38435,20.81,6455.05,202127,1339905,3,2021-07-05,20.814361909717704,7.80538571614414,3486158.449330038,0.375,11.333333333333334,1339905.0,3.0
202127,138,43010,519245,26.58,8283.18,202127,1339905,3,2021-07-05,26.57704936975801,0.5777619428208264,258048.70533177978,0.021739130434782608,51.666666666666664,1339905.0,3.0
202127,12,4934,83995,14.29,5874.16,202127,1339905,3,2021-07-05,14.286564676468839,3.5716411691172096,1595219.9535686646,0.25,52.666666666666664,1339905.0,3.0
202127,34,18060,280245,12.13,6444.36,202127,1339905,3,2021-07-05,12.13224143160449,1.0704918910239254,478119.14574747096,0.08823529411764706,61.333333333333336,1339905.0,3.0
202127,80,12470,163689,48.87,7618.11,202127,1339905,3,2021-07-05,48.87316801984251,1.8327438007440942,818567.5274453384,0.0375,42.0,1339905.0,3.0
202127,36,18521,285964,12.59,6476.69,202127,1339905,3,2021-07-05,12.588997216432839,1.049083101369403,468557.2309801234,0.08333333333333333,50.0,1339905.0,3.0
202127,101,33291,352181,28.68,9452.81,202127,1339905,3,2021-07-05,28.678435236426726,0.851834709992873,380459.19569766684,0.0297029702970297,72.33333333333333,1339905.0,3.0
202127,0,3240,37047,0.0,8745.65,202127,1339905,3,2021-07-05,0.0,8.097821685966476,3616770.588711636,inf,45.666666666666664,1339905.0,3.0
202127,195,85636,822968,23.69,10405.75,202127,1339905,3,2021-07-05,23.694724460732374,0.36453422247280576,162813.7424541416,0.015384615384615385,98.66666666666667,1339905.0,3.0
202127,90,38269,353209,25.48,10834.66,202127,1339905,3,2021-07-05,25.48066442248074,0.849355480749358,379351.8851444895,0.03333333333333333,95.0,1339905.0,3.0
202127,80,8530,129787,61.64,6572.31,202127,1339905,3,2021-07-05,61.639455415411405,2.3114795780779276,1032387.6813548353,0.0375,121.66666666666667,1339905.0,3.0
202127,458,114215,1564662,29.27,7299.66,202127,1339905,3,2021-07-05,29.27149761418121,0.19173470052957123,85635.42797102504,0.006550218340611353,209.33333333333334,1339905.0,3.0
202128,180,48026,703086,25.6,6830.74,202128,1183638,2,2021-07-12,25.601420025430745,0.28446022250478603,168348.96442255998,0.011111111111111112,239.33333333333334,1287816.0,2.6666666666666665
202128,0,1244,16360,0.0,7603.91,202128,1183638,2,2021-07-12,0.0,12.224938875305622,7234951.100244499,inf,212.66666666666666,1235727.0,2.3333333333333335
202128,8,3925,55585,14.39,7061.26,202128,1183638,2,2021-07-12,14.392372042817307,3.5980930107043267,2129419.807502024,0.25,62.666666666666664,1183638.0,2.0
202128,272,66129,1047473,25.97,6313.19,202128,1183638,2,2021-07-12,25.967256435249407,0.19093570908271623,112999.38041362404,0.007352941176470588,93.33333333333333,1183638.0,2.0
202128,101,18409,292817,34.49,6286.86,202128,1183638,2,2021-07-12,34.49253287889706,0.6830204530474665,404224.4815020986,0.019801980198019802,127.0,1183638.0,2.0
202128,131,13694,196036,66.82,6985.45,202128,1183638,2,2021-07-12,66.82446081332,1.0202207757758779,603786.0392989042,0.015267175572519083,168.0,1183638.0,2.0
202128,15,3168,39055,38.41,8111.64,202128,1183638,2,2021-07-12,38.407374215849444,5.1209832287799255,3030695.173473307,0.13333333333333333,82.33333333333333,1183638.0,2.0
202128,75,32695,329809,22.74,9913.31,202128,1183638,2,2021-07-12,22.740434615186366,0.606411589738303,358885.9006273328,0.02666666666666667,73.66666666666667,1183638.0,2.0
202128,585,64085,509448,114.83,12579.3,202128,1183638,2,2021-07-12,114.83016912422859,0.39258177478368744,232337.3533707071,0.003418803418803419,225.0,1183638.0,2.0
202128,23,2852,41190,55.84,6924.01,202128,1183638,2,2021-07-12,55.83879582422919,4.855547462976451,2873605.24399126,0.08695652173913043,227.66666666666666,1183638.0,2.0
202128,57,13767,201376,28.31,6836.47,202128,1183638,2,2021-07-12,28.305259812490068,0.9931670109645638,587775.1072620372,0.03508771929824561,221.66666666666666,1183638.0,2.0
202128,11,7379,73798,14.91,9998.92,202128,1183638,2,2021-07-12,14.905552996016151,2.7101005447302096,1603888.994281688,0.18181818181818182,30.333333333333332,1183638.0,2.0
202128,209,29288,420326,49.72,6967.92,202128,1183638,2,2021-07-12,49.72331000223636,0.4758211483467594,281599.99619343085,0.009569377990430622,92.33333333333333,1183638.0,2.0
